student_id,first_name,last_name,age,major,GPA,enrollment_date,graduation_date,advisor,study_mode,stuDent_loCAtion,duplicate_id,misc_notes,temporary_code,student_notes,is_graduated,name_combined,archived
676,Misti,Bjerkan,24 months,Computer Science,1.67,2020-11-30,08/30/2025,histi Bjerkan,Full-time, On-Campus ,676,Advisor not assigned,ABC999,,False,,False
188,Beau,Battrick,17,Biology,1.02,2021-02-08,2025-11-18,Beau Battrick,Hybrid,on-campus,188,Advisor not assigned,ABC999,Correct GPA,False,"Battrick, Beau",False
160,Bourke,Iannetti,20,Computer Science,2.79,10/19/2019,2025-12-22, Bourke Iannetti ,Part-time,on-campus,160,,,Advisor issue,No,,False
372,Smith,Fruser,20,Biology,1.54,2019-03-01,2023-04-25, Smith Fruser ,Online, On-Campus ,372-dup,N/A,,,0,"Fruser, Smith",False
390,Fulton,Hammarberg,-5,CompSci,2.67,2019-11-05,2024-02-22,Fulton Hammarberg,Full-time,on-campus,390,N/A,,,True,,True
824,Robin,Janout,102,CompSci,0.5,2020-11-09,05/17/2023, Robin Janout ,Full-time,on-campus,824_,N/A,ABC999,Correct GPA,Yes,,False
177,Uriah,Braunes,18,niology,12.7,2020-05-18,2023-01-21,Uriah Braunes,Part-time,on-campus,177_,Advisor not assigned,XYZ177,Advisor issue,No,"Braunes, Uriah",False
31,Tany,Shrednan,23,History,-3.0,2019-02-15,2024-06-10,Tann Shreenan,Full-time,off campus,31_,Advisor not assigned,,Needs review,1,,False
14,Letty,O'Mullaney,twenty-five,BIOLOGY,2.65,10/16/2023,01/30/2019,Letty O'Mullaney,Online,on-campus,14,OK,,,True,,False
186,Cloris,Iacavone,23,CompSci,3.62,2020-04-21,2025-03-26, Cloris Iacavone ,Part-time,oncampus ,186-repeat,Check GPA,,,Yes,,False
920,Violante,Shemmin,24,History,2.92,07/12/2021,2024-04-06, Violante Shemmin ,Part-time,oncampus ,920-repeat,Good,ABC999,,False,,False
933,Herrick,O'Neary,25,,15.0,,03/16/2024,Herrick O'Neary,Online,oncampus ,933-dup,Check GPA,,,1,,False
813,Lusa,Moules,24,Biology,3.07error,04/25/2019,2025-05-07,,Full-time,on-campus,813 extra,Advisor not assigned,,Needs review,No,,False
158,,Nice,102,HISTORY,0.32,2019-10-05,2023-11-12, Ellsworth Nice ,Full-time,on-campus,158-dup,Needs follow-up,ABC999,,Yes,,False
567,Theodoric,Rountrec,20,Computer Science,2.28,invalid-date,06/16/2023,Theodoric Rountree,Full-time,on-campus,567-dup,Needs follow-up,XYZ567,Correct GPA,Yes,,False
622,Heidi,Stiit,19,,0.62,2021-09-08,06/25/2023,Heidi Stait,Full-time,on-campus,622-repeat,Advisor not assigned,,Correct GPA,Yes,,False
378,Jobina,Gentlf,23,Biology,15.0,2019-08-01,12/12/2023,Jobina Gentle,Part-time,off campus,378-repeat,Check GPA,XYZ378,,False,,False
217,Balduin,Dasent,2 decades,,10.54,06/21/2021,2023-04-23,Balduin Dasent,Part-time, On-Campus ,217-repeat,Check GPA,,,False,,True
369,Lemuel,tyle,25,Biology,1.21,2021-12-12,2025-02-17, Lemuel Pyle ,Online,off campus,369 extra,Check GPA,ABC999,,Yes,,False
659,Mareah,Sparsholt,20,,1.82,05/18/2020,2025-11-02,Mareah Sparsholt,Full-time,off campus,659_,Check GPA,,,True,,False
971,Marissa,Tuffrey,25,Biolzgy,3.89,02/13/2020,2025-02-11,Marissa Trffrey,Full-time,off campus,971-repeat,Needs follow-up,,,True,,False
456,,Youster,21,COMPUTER SCIENCE,0.81error,2021-05-22,07/11/2024,Fiann Youster,Part-time, On-Campus ,456-dup,OK,ABC999,,No,,False
605,Angele,Stiffell,18,Computer Science,1.16,09/30/2020,2024-12-31,Angele Stiffezl,Online,oncampus ,605,Advisor not assigned,,,No,"Stiffell, Angele",False
216,Pierre,Pischof,22,History,1.35,2021-12-03,04/19/2025,Pierre Pischof,Full-time,on-campus,216,N/A,,,Yes,,False
702,Tina,Bewick,18,History,3.31,12/13/2021,2025-01-02,Tina Bewick,Full-time,off campus,702-repeat,OK,ABC999,,No,,False
481,Karua,Rillatt,2 decades,History,2.69,09/15/2020,2023-11-30,Karna Rillatt,Hybrid,OFFCAMPUS,481_,N/A,,Needs review,True,,False
23,Ardkne,Rowland,15,Biology,3.46,01/05/2020,03/03/2023,Ardene Rowland,Hybrid, On-Campus ,23-repeat,N/A,,,1,,False
697,,,23,Computer Science,good,02/08/2021,09/28/2024, Nelle Godball ,Hybrid,off campus,697 extra,Check GPA,,,True,,False
431,Sybil,Dryburgh,-5,Biology,0.36,2021-01-15,invalid-date, Sybil Dryburgh ,Part-time,OFFCAMPUS,431,N/A,,,True,,False
688,L�uisette,Flament,20,Biulogy,2.91,01/08/2020,2024-07-22,Louisette Flament,Part-time, On-Campus ,688 extra,Needs follow-up,ABC999,,True,,False
78,Gladi,Clampe,unknown,CompSci,2.47,2019-06-23,,Gladi Clampe,Online, On-Campus ,78-repeat,,,Needs review,No,"Clampe, Gladi",False
400,Evey,Rohloff,22,Biology,3.23,04/26/2020,04/17/2023, Evey Rohloff ,Full-time,OFFCAMPUS,400_,N/A,,,Yes,,False
586,Con,,20,Computer Science,1.69,2020-05-05,2025-10-26, Con Ding ,Full-time, On-Campus ,586-dup,Check GPA,ABC999,,1,,False
997,Ileana,Franzettoini,18,,invalid,garbled_date,2023-04-18,Ileana Franzettoini,Hybrid,,997 extra,N/A,,Advisor issue,True,,False
765,Phyllys,Marchbank,unknown,,invalid,garbled_date,2023-08-08,,Full-time,oncampus ,765 extra,Needs follow-up,,Correct GPA,Yes,,False
748,Bancroft,Knowller,22,BIOLOGY,3.65,03/29/2020,2025-06-18,Bancroft Knowller,Online,off campus,748,Advisor not assigned,ABC999,,False,"Knowller, Bancroft",False
39,Carmella,T�rply,twenty-five,History,1.76,2021-09-11,2023-05-31,Carmella Tarply,Part-time, On-Campus ,39-repeat,OK,,,0,"T�rply, Carmella",False
392,Alice,Redgrove,20,Biology,2.48,2020-01-10,09/29/2024, Alice Redgrove ,Full-time,,392,,,,False,,False
113,Trahnn,Fishlock,25,,invalid,garbled_date,03/07/2024,Tracie Fishlock,Full-time, On-Campus ,113 extra,Needs follow-up,XYZ113,,1,,False
111,Guinevere,Van der Spohr,-5,Computer Science,2.86,2020-07-27,10/16/2025,Guinevere Van der Spohr,Part-time,oncampus ,111 extra,Needs follow-up,,Correct GPA,Yes,,False
2,Sergei,Gowers,twenty-five,,0.65,10/09/2019,01/26/2024,Sergei Gowers,Full-time, On-Campus ,2_,Advisor not assigned,,,True,,False
668,Maegan,Brownfield,20,History,1.15,06/16/2021,2025-04-12,Maegan Brownfield,Full-time,on-campus,668_,Advisor not assigned,,,False,,False
232,Waneta,Bangley,102,History,-0.38,2020-08-09,2025-11-01,Waneta Bangley,Full-time,on-campus,232,Check GPA,ABC999,,False,"Bangley, Waneta",False
919,Merwyn,MacAless,unknown,BIOLOGY,1.95,05/10/2023,10/24/2019, Merwyn MacAless ,Hybrid,OFFCAMPUS,919-dup,Check GPA,XYZ919,,No,,False
653,Galy,Jellis,25,Bivlogy,0.98,12/23/2020,2023-02-04,,Hybrid,off campus,653-repeat,Needs follow-up,XYZ653,,False,,False
798,Wynne,Ottewill,25,Biology,1.94,11/15/2023,2021-06-07,Wynne Ottewill,Full-time,off campus,798-repeat,Needs follow-up,,,Yes,,False
622,Heidi,Stiit,19,Biology,0.62,2021-09-08,06/25/2023,Heidi Stait,Full-time,on-campus,622-repeat,Advisor not assigned,,,True,,False
3,Cloris,Jouanny,19,CompSci,0.57,08/01/2020,09/12/2023,Cloris Jouanny,Full-time,on-campus,3-dup,Check GPA,ABC999,Needs review,True,,False
258,Clcveland,Blaes,-5,XISTORY,3.09,2021-09-06,2025-12-09,Cleveland Blaes,Part-time,on-campus,258-repeat,Good,,,0,"Blaes, Clcveland",False
331,Lorne,Hewlings,20,Computer Science,4.28,05/31/2019,2024-02-12,Lorne Hewlings,Full-time,oncampus ,331 extra,N/A,,,No,"Hewlings, Lorne",False
450,Brien,Gorcke,102,Biology,0.63,2023-10-27,12/13/2020,Brien Gorcke,Full-time,off campus,450,N/A,ABC999,,False,,False
229,Shandy,O'Regan,19,Biology,3.42error,02/28/2025,07/15/2021,Shandy O'Regan,Full-time,off campus,229,OK,ABC999,,1,,False
663,,Binner,23,History,good,07/22/2023,11/25/2021,,Online,oncampus ,663_,Check GPA,XYZ663,,No,,False
428,Roland,J�kubowski,23,,invalid,garbled_date,02/04/2025,Roland Jakubowski,Part-time,off campus,428,Needs follow-up,,Advisor issue,True,"J�kubowski, Roland",False
851,Cob,O'C�rrol,18,History,0.5,11/21/2020,04/15/2025,Cob O'Carrol,Part-time,off campus,851-dup,Check GPA,,,No,,False
606,Niko,Fintoph,24,History,0.81,2023-10-29,2020-12-18, Niko Fintoph ,Part-time,off campus,606_,N/A,XYZ606,,True,,False
896,Brion,Brown,23,Biology,2.96,04/17/2021,10/25/2024,Brion Brown,Full-time,off campus,896-repeat,Check GPA,XYZ896,Needs review,Yes,,False
143,Claudie,Geare,20,,3.47,2019-12-19,09/02/2024,Claudie Geare,Part-time,off campus,143-dup,Good,,,Yes,,False
8,Randell,Sweetman,22,Computer Science,1.97,03/20/2021,2024-01-19,Randell Sweetman,Part-time,off campus,8_,Needs follow-up,,,Yes,"Sweetman, Randell",False
220,Emerson,Najara,25,History,0.24,2020-02-15,,Emerson Najara,Part-time,OFFCAMPUS,220_,Advisor not assigned,ABC999,Correct GPA,Yes,,False
175,Meghan,,25,Computer Science,3.73,2021-08-22,12/28/2024, Meghan Ithell ,Part-time,off campus,175-dup,Needs follow-up,,,False,,False
815,Egbert,Paschke,18,History,3.21,2019-03-29,2024-02-23,Egbert Paschke,Full-time,on-campus,815_,Advisor not assigned,ABC999,,0,,False
938,Milli,Slry,25,History,0.96,,2025-11-05, Milli Slay ,Online,oncampus ,938-dup,N/A,,Needs review,False,"Slry, Milli",False
553,Antonetta,Brokenshire,19,Computer Science,3.98error,invalid-date,2025-09-04, Antonetta Brokenshire ,Online,off campus,553-dup,OK,,,No,"Brokenshire, Antonetta",False
783,Brier,Klasen,19,Computer Science,0.39,2019-10-14,03/02/2023,Brier Klasen,Full-time, On-Campus ,783 extra,Check GPA,,,False,,False
442,Decca,Boneham,unknown,computer science,1.62,2019-01-25,11/19/2024,Decca Boneham,Full-time,off campus,442_,Check GPA,,,Yes,,False
689,Ware,Revie,26,History,3.75,2019-04-24,08/05/2024,Ware Revie,Full-time,on-campus,689 extra,Needs follow-up,XYZ689,,True,,False
530,,Battey,20,history,0.69,invalid-date,2019-10-11,Leonhard Battey,Full-time,oncampus ,530-repeat,Check GPA,,,Yes,"Battey, ",False
732,Ericha,Hefferon,24,Biology,3.65,2021-01-02,09/02/2025, Ericha Hefferon ,Online,on-campus,732,Check GPA,,,False,"Hefferon, Ericha",False
487,,Ferrara,24,,0.75,04/04/2021,2025-01-20, Katee Ferrara ,Full-time,on-campus,487-dup,Needs follow-up,,Advisor issue,0,,False
844,Christie,Krzyzowski,24,History,0.67,08/14/2019,08/02/2024,Christie Krzyzowski,Full-time,on-campus,844 extra,OK,,,No,"Krzyzowski, Christie",False
340,S�erne,Yanuk,24,,2.33,12/11/2024,2020-01-30,Sterne Yanuk,Part-time,off campus,340-repeat,Check GPA,ABC999,,True,"Yanuk, S�erne",False
67,Nichols,McGrudder,25,,invalid,garbled_date,01/23/2023,Nichols McGrudder,Part-time,on-campus,67 extra,,,,False,"McGrudder, Nichols",False
573,Peahn,Mickleburgh,19,Computer Science,1.01,05/18/2021,08/15/2023,Pearl Mickleburgh,Full-time,on-campus,573-dup,N/A,XYZ573,Advisor issue,Yes,"Mickleburgh, Peahn",False
229,Shandy,O'Regan,19,BIOLOGY,3.42error,07/15/2021,02/28/2025, Shandy O'Regan ,Full-time,off campus,229,OK,,,True,,False
74,Benn,Bottomore,21,Biology,3.51,2021-09-26,2025-11-09,Benn Bottomore,Full-time,on-campus,74_,Check GPA,,,No,,False
637,Charlottw,Heffernan,14,History,good,01/22/2020,2025-05-03,Charlotte Heffernan,Online,OFFCAMPUS,637,Advisor not assigned,,,True,,False
360,Alia,Gobat,20,CompSci,3.8,07/04/2019,09/19/2025,Alia Gobat,Full-time,on-campus,360-dup,Advisor not assigned,,Needs review,True,,False
624,Marty,Kulic,-5,Computer Science,0.45,2023-02-25,03/07/2020, Marty Kulic ,Hybrid,off campus,624_,Advisor not assigned,,,No,,False
202,Louie,Sumbter,20,,3.08,2020-03-25,11/29/2023,Louie Sumpter,Online,,202_,,,,0,"Sumbter, Louie",False
477,Ferne,Seckington,23,Computer Science,3.93,,2023-06-01,Ferne Seckington,Full-time,on-campus,477-repeat,,,,True,,True
443,Reyna,Genner,23,Computer Science,2.05,10/10/2021,10/04/2024,Reyna Genneu,Part-time,OFFCAMPUS,443_,N/A,XYZ443,Needs review,True,,False
474,Marissa,Von Dqr Empten,19,Computer Science,1.75,06/04/2019,2024-03-29, Marissa Von Der Empten ,Full-time,OFFCAMPUS,474,Advisor not assigned,,,False,"Von Dqr Empten, Marissa",False
290,Andria,Bartke,18,History,0.79,2021-09-08,04/15/2024,Andria Bartke,Online, On-Campus ,290-repeat,Advisor not assigned,,,1,,False
3,Cloris,Jouanny,102,,0.57,08/01/2020,09/12/2023,Cloris Jouanny,Full-time,on-campus,3-dup,Check GPA,XYZ3,Advisor issue,1,,False
966,Nappie,Aris,19,History,12.52,03/14/2019,,Nappie Aris,Full-time,on-campus,966,Needs follow-up,ABC999,,No,,True
79,Carly,Jablonski,19,BIOLOGY,2.05,2019-11-29,2023-12-26,Carly Jablonski,Part-time,on-campus,79 extra,N/A,,,0,,True
998,Rollins,Gaskoin,21,History,-3.0,2020-08-14,08/15/2024, Rollins Gaskohn ,Full-time, On-Campus ,998-repeat,Check GPA,ABC999,Correct GPA,False,,False
119,Caryl,Dyte,23,Computer Science,2.31,08/02/2019,06/08/2023,Caryl Dyte,Full-time,on-campus,119 extra,Good,,,Yes,,False
800,Mechelle,Greenland,18,Biology,2.53,05/19/2019,02/15/2025,Mechelle Greenland,Part-time, On-Campus ,800 extra,Needs follow-up,XYZ800,,False,"Greenland, Mechelle",False
868,Zenhn,Rasell,30,,invalid,garbled_date,2025-01-06,,Full-time,off campus,868-repeat,Advisor not assigned,,,False,,False
496,Ethel,Ranyard,unknown,,3.2,10/30/2020,01/26/2023,Ethel Ranyard,Full-time,on-campus,496,OK,,Correct GPA,False,,False
55,Lishe,Conor,25,Biology,0.69,08/29/2021,2023-06-28,Lishe Comor,Full-time,OFFCAMPUS,55,Needs follow-up,XYZ55,,No,,False
707,Rosaleen,Holburn,25,computer science,1.12,03/12/2021,2023-10-16,Rosaleen Holburn,Full-time,on-campus,707-dup,OK,,Correct GPA,False,,False
399,Ginny,Pharaoh,19,,invalid,garbled_date,2025-10-27,Ginny Pharaoh,Full-time,OFFCAMPUS,399-dup,Advisor not assigned,,,0,,False
444,Bond,Noirel,twenty-five,Biology,0.25,2021-12-04,2024-12-08,Bond Noirel,Part-time,on-campus,444-repeat,N/A,ABC999,,Yes,,False
241,Doralynn,Kennicott,19,computer science,3.29,2019-12-25,2025-01-03, Doralynn Kennicott ,Part-time,off campus,241,N/A,XYZ241,Needs review,Yes,,False
982,Ravi,Shafto,19,,invalid,garbled_date,2024-08-25,Ravi Shafto,Hybrid,off campus,982-dup,Check GPA,XYZ982,,1,,False
692,Annalise,Pietruszewicz,24 months,,2.93,03/03/2021,06/14/2025,,Full-time,off campus,692,N/A,,,No,,False
255,Margret,Hugonet,18,Biology,-0.03,02/08/2020,03/26/2025, Margret Hugonet ,Part-time,OFFCAMPUS,255_,Advisor not assigned,,Advisor issue,0,,False
826,,MacAless,twenty-five,,invalid,garbled_date,,Valentijn MacAless,Full-time,on-campus,826-repeat,N/A,,,Yes,"MacAless, ",False
114,Giles,Forsaith,25,Computer Science,2.63,12/10/2019,05/17/2024, Giles Foraaith ,Full-time,off campus,114-repeat,Check GPA,,Needs review,No,,False
183,Anakollo,Tetley,24 months,Computer Science,2.05,2020-01-10,2025-10-04,Anatollo Tetley,Online,on-campus,183 extra,OK,ABC999,,True,,False
386,Callean,Weekly,102,History,1.11,10/22/2021,08/31/2024,Callean Weekly,Full-time,OFFCAMPUS,386-dup,N/A,ABC999,,Yes,,False
418,Madelon,,20,Computer Science,3.28,02/09/2019,2024-10-26, Madelon Foltin ,Online,off campus,418 extra,Advisor not assigned,,,Yes,,False
46,Beale,Orteu,25,Biology,1.45,01/31/2019,11/13/2024,Beale Orteu,Part-time,off campus,46-dup,N/A,XYZ46,,Yes,,False
144,Matthiew,G�rtsyde,18,Computer Science,3.39,2021-01-23,2023-07-17,Matthiew Gartsyde,Full-time,on-campus,144-repeat,N/A,,,True,,False
430,Cazzie,Cobbe,25,Biology,12.34,2025-10-10,2019-04-18,Cazzie Cobbe,Full-time,on-campus,430_,Good,ABC999,,False,"Cobbe, Cazzie",False
612,Bobby,Fowle,22,Computer Science,1.1,2019-08-01,2023-09-20, Bobby Fowle ,Full-time,off campus,612_,OK,ABC999,Correct GPA,False,,True
855,Honey,Kuschke,21,History,-3.0,2019-08-28,02/18/2023, Honey Kuschke ,Full-time,off campus,855-dup,Advisor not assigned,,,No,,False
956,Yuma,Runnicles,23,Computer Science,2.61,2021-09-10,2024-12-14,Yuma Runnicles,Part-time,off campus,956,N/A,XYZ956,,True,"Runnicles, Yuma",False
223,Benson,Brando,23,Bivlogy,1.76,06/27/2019,2023-01-31,Benson Brando,Hybrid,off campus,223_,,,,True,,False
451,Hotard,Goddard,21,Computer Science,3.24,03/24/2020,2024-04-08,Howard Goddard,Online,on-campus,451-repeat,OK,,,False,,False
366,Chloette,Elesanber,24,history,2.8,2019-04-20,07/06/2024, Chloette Elesander ,Online,off campus,366_,Advisor not assigned,XYZ366,,No,,False
501,Erny,,24,Biology,0.53,09/18/2023,02/10/2021,Ernie Dorkins,Full-time,off campus,501-dup,Needs follow-up,,,True,,False
902,Karen,,22,History,3.75,2024-06-05,2021-08-19,Karen Zelland,Part-time,off campus,902 extra,Advisor not assigned,,,0,,False
43,Maxi,Santen,20,history,1.36,,2025-06-05, Maxi Savten ,Part-time,on-campus,43,Advisor not assigned,,,False,,False
612,Bobby,Fowle,22,Computer Science,1.1,2019-08-01,2023-09-20,Bobby Fowle,Full-time,off campus,612_,OK,,,False,,False
200,Alanson,McClosh,18,,2.18,2020-09-19,08/03/2025,Alanson McClosh,Full-time,off campus,200-repeat,Advisor not assigned,XYZ200,,True,,False
712,Aldon,Gristwood,24 months,CompSci,0.02,2019-01-27,2023-04-18,Aldon Gristwood,Full-time,off campus,712-repeat,Advisor not assigned,,,1,,False
656,Donnajeap,Houndesome,24,History,1.07,03/21/2020,2023-11-10,Donnajean Houndesome,Full-time,on-campus,656,Check GPA,,,No,,False
523,Gabriell�,McErlaine,22,Biology,1.68,2025-03-30,01/12/2021,Gabriello McErlaine,Full-time,off campus,523,Check GPA,ABC999,Correct GPA,1,,False
849,C�sta,Eusden,18,Computer Science,0.63,2019-06-09,06/05/2025,Costa Eusden,Part-time,,849-repeat,OK,,,False,,False
6,,McGinl�y,23,,3.9,2021-10-11,09/27/2024, Gallard McGinlay ,Full-time,on-campus,6-dup,Advisor not assigned,XYZ6,,0,,False
711,Corrunne,Kedwell,102,Biology,3.39,2020-04-30,2023-04-15,Corrinne Kedwell,Online,on-campus,711 extra,Advisor not assigned,,,Yes,,False
172,,Nisco,25,,invalid,garbled_date,07/31/2025,Itv Nisco,Full-time,OFFCAMPUS,172-repeat,Check GPA,,,1,,False
906,Maryann,Landsman,23,Computer Science,1.34,08/06/2019,2025-04-03, Maryann Landsman ,Part-time, On-Campus ,906-repeat,Check GPA,,,False,,True
744,Theodosia,Flory,25,Biology,2.69,01/18/2019,07/30/2025, Theodosia Flozy ,Hybrid,off campus,744_,Good,,,No,,False
374,Christiano,Palluschek,24,History,2.76,07/28/2021,2023-06-24, Christiano Palluschek ,Full-time,oncampus ,374,OK,XYZ374,,True,,False
298,Jenine,Tilbrook,25,History,2.24,2021-02-01,2024-08-21,Jenine Tilbrokk,Full-time,off campus,298-repeat,,,,True,,False
790,Baird,Favel,19,History,0.58,2021-01-07,08/17/2025,Baird Favgl,Part-time,off campus,790 extra,N/A,,Correct GPA,No,,False
619,Cobb,Mowling,21,History,good,2019-03-28,03/06/2023, Cobb Mowling ,Full-time,on-campus,619,OK,,,1,,False
599,Calley,Ticic,24,History,1.46,01/18/2019,2023-12-03, Calley Ticic ,Full-time, On-Campus ,599-repeat,Advisor not assigned,,,No,,True
677,,Dayer,18,,invalid,garbled_date,03/09/2021,Andrey Dayer,Full-time, On-Campus ,677-repeat,Needs follow-up,,,Yes,"Dayer, ",False
588,,Yurlov,24,Computer Science,3.14,07/15/2019,2025-12-16,Mitchell Yurlov,Part-time,on-campus,588-dup,Advisor not assigned,,,True,,False
782,Murry,,21,Computer Science,3.05,01/26/2021,06/20/2023,Murry Becraft,Full-time,oncampus ,782_,N/A,,,Yes,,False
619,Cobb,Mowling,21,HISTORY,good,2019-03-28,03/06/2023,Cobb Mowling,Full-time,on-campus,619,OK,,,Yes,"Mowling, Cobb",True
925,Maxipilian,Gossling,-5,Biology,2.93,2021-08-16,2025-08-22,Maximilian Gossling,Part-time,off campus,925-dup,Check GPA,,,Yes,,False
313,Sibeal,Tomadoni,twenty-five,Biology,-3.0,12/20/2019,09/28/2024,Sibeal Tomadoni,Full-time,off campus,313 extra,Needs follow-up,,,0,"Tomadoni, Sibeal",False
569,,Dowry,24,History,0.01,01/04/2021,2025-05-30,Waiter Dowry,Online,,569 extra,Good,,,False,"Dowry, ",False
171,Ariel,Knoles,20,History,2.2,03/27/2021,2025-06-18, Ariel Knoles ,Part-time,oncampus ,171-repeat,Check GPA,,,1,"Knoles, Ariel",False
763,Kellina,De Leek,18,,1.74error,2021-12-24,2023-02-28,Kellina De Leek,Full-time,off campus,763-repeat,Check GPA,,,Yes,,False
854,Mill,Terbeek,20,,1.43,2020-11-03,2024-07-26,Mill Terbeek,Full-time,off campus,854-repeat,Check GPA,,,Yes,,False
653,Galven,Jellis,25,Bivlogy,0.98,12/23/2020,2023-02-04,,Hybrid,off campus,653-repeat,Needs follow-up,ABC999,,False,,False
617,Bertrand,Skougl,102,history,2.87,2020-02-16,2025-10-27,,Part-time,,617,OK,ABC999,,No,,True
68,Hallie,Winsome,18,Computer Science,1.75,2019-11-19,2023-10-11,Hallie Winsome,Full-time,off campus,68-dup,Needs follow-up,,,Yes,,False
630,oathan,Booler,25,Computer Science,1.08,2021-08-22,04/29/2025,Nathan Booler,Full-time, On-Campus ,630,Needs follow-up,XYZ630,,1,,False
681,Jobie,Hatherill,21,History,2.81,2019-01-21,2025-10-18,Jobie Hatherill,Part-time,on-campus,681,Check GPA,,Needs review,Yes,,False
731,Jackie,,102,BIOLOGY,0.53,2019-09-27,05/16/2025,Jackie Stayte,Part-time,oncampus ,731_,Advisor not assigned,XYZ731,,Yes,,False
856,Kacy,,22,,invalid,garbled_date,2025-06-29,Kacy Sconce,Online,on-campus,856 extra,N/A,,,No,,False
198,Clevie,Houdhury,22,Computer Science,0.55,2019-04-09,03/28/2023, Clevie Houdhury ,Full-time,on-campus,198-repeat,Needs follow-up,,,True,,False
153,Milly,Gimbart,22,Biology,3.57,09/12/2021,12/17/2023,Milly Gimbart,Full-time,off campus,153,Check GPA,,,Yes,,False
239,Gustfvus,Fawdry,22,Biology,3.14,07/10/2020,08/15/2024, Gustavus Fawdry ,Full-time,off campus,239-repeat,Check GPA,,,No,,False
425,Raul,De Winton,22,History,2.65,2019-06-03,01/11/2024,Raul De Winton,Full-time,on-campus,425,OK,,,0,,False
107,Dacey,Leitche,22,History,0.15,07/28/2020,10/09/2023, Dacey Leitche ,Full-time, On-Campus ,107-repeat,Check GPA,,,1,,False
16,Gasper,Strelitzer,20,COMPUTER SCIENCE,2.41,2019-02-19,2023-06-05,Gasptr Strelitzer,Part-time,oncampus ,16 extra,N/A,ABC999,,Yes,,False
968,Iggie,Anetts,unknown,Bidlogy,3.1,01/06/2019,2023-06-21, Iggie Anetts ,Full-time,on-campus,968,N/A,XYZ968,,Yes,"Anetts, Iggie",False
141,Magdalenp,Foreman,18,Computer Science,good,2021-05-16,2024-10-25,Magdalene Foreman,Full-time,off campus,141-repeat,Advisor not assigned,,,1,,False
327,Aldwin,Wines,-5,Biology,2.87,2019-07-14,08/20/2024,Aldwin Wines,Online, On-Campus ,327_,Check GPA,,,True,,False
881,Hale,Mc-Kerley,21,History,15.0,08/09/2020,09/01/2024, Hale Mc-Kerley ,Full-time,on-campus,881-dup,Check GPA,,,False,,False
877,Tonia,Trainor,19,COMPUTER SCIENCE,good,02/22/2021,02/15/2025, Tonia Trainor ,Part-time,off campus,877,N/A,ABC999,,No,,False
881,Haly,Mc-Kerley,21,History,15.0,08/09/2020,09/01/2024, Hale Mc-Kerley ,Full-time,on-campus,881-dup,Check GPA,,,False,"Mc-Kerley, Haly",False
472,Nataniel,Thickins,24,Computer Science,-3.0,2019-12-08,2023-10-16,,Online,off campus,472,Needs follow-up,,,True,,False
844,Christie,Krzyzowski,24,History,0.67,08/14/2019,08/02/2024,Christie Krzyzowski,Full-time,on-campus,844 extra,OK,,,False,,False
321,Randee,Peidro,18,History,0.98,11/12/2025,06/13/2020, Randee Peidro ,Full-time,on-campus,321 extra,Check GPA,XYZ321,,No,,False
867,Torey,Matthisson,20,History,0.5error,2020-07-08,2024-12-31,Torey Matthisson,Full-time,on-campus,867 extra,Good,ABC999,,No,"Matthisson, Torey",False
944,Felicio,Donizeau,23,Computer Science,0.76,08/23/2021,06/05/2023,Felicio Donizeau,Part-time,off campus,944,Check GPA,,,False,,False
64,Gloriang,Eaglen,twenty-five,Biology,0.33,2020-04-12,2023-12-18,Gloriane Eaglen,Online,off campus,64-repeat,Needs follow-up,,,False,,False
767,Millie,Chidgey,unknown,,invalid,garbled_date,07/06/2024,Millie Chidgey,Full-time,on-campus,767 extra,Advisor not assigned,,,No,,False
224,Waverly,Piscopo,unknown,,invalid,garbled_date,05/25/2024, Waverly Piscopo ,Full-time,oncampus ,224 extra,Needs follow-up,XYZ224,Advisor issue,False,"Piscopo, Waverly",False
345,Bobby,Tookey,25,Biology,0.34,10/21/2019,11/13/2024,,Hybrid,off campus,345_,OK,ABC999,Needs review,True,,False
192,Katharina,McAlroy,18,,invalid,garbled_date,2023-08-24,Katharina McAlroy,Full-time,on-campus,192 extra,N/A,XYZ192,,0,,False
518,Paulina,Henaughan,21,,1.35,2020-02-15,2024-04-20,Paulina Henaughan,Hybrid,on-campus,518 extra,N/A,ABC999,,False,,False
276,Julius,Monument,19,Computer Science,3.2,10/04/2019,05/28/2023, Julius Monument ,Full-time,on-campus,276-repeat,N/A,,,Yes,,False
494,Hnrton,Hymans,23,Computer Science,0.86,06/26/2021,11/15/2024,,Part-time, On-Campus ,494 extra,N/A,,,False,,True
271,Ervin,Gress,-5,,invalid,garbled_date,11/11/2024, Ervin Gress ,Full-time,off campus,271 extra,Advisor not assigned,ABC999,,True,,True
105,Claudie,Safont,20,History,1.67,02/25/2021,07/29/2025,Claudie Safont,Part-time,OFFCAMPUS,105_,Needs follow-up,,Advisor issue,Yes,,False
137,Raul,Fussey,25,History,3.9,2019-06-27,2023-10-28, Rxul Fussey ,Full-time, On-Campus ,137 extra,N/A,,,0,"Fussey, Raul",False
42,Tallie,Bendel,14,Computer Science,3.82,2020-07-07,05/12/2023,Tallie Bendel,Hybrid, On-Campus ,42,Good,ABC999,Advisor issue,False,"Bendel, Tallie",False
398,Dora,Babbidge,17,,1.4,08/13/2019,2025-10-05,,Part-time,on-campus,398-repeat,Needs follow-up,ABC999,,False,,False
